index,booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status,datetime 
32012,INN32013,2,0,2,2,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,87.0,0,2/27/2018,Not_Canceled,2018-02-27
32013,INN32014,3,0,1,5,Meal Plan 1,0,Room_Type 4,331,Online,0,0,0,110.78,2,12/27/2018,Canceled,2018-12-27
32014,INN32015,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,91.38,2,11/20/2018,Not_Canceled,2018-11-20
32015,INN32016,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,Offline,0,0,0,90.0,0,6/24/2018,Canceled,2018-06-24
32016,INN32017,2,0,2,4,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,111.6,1,9/1/2018,Not_Canceled,2018-09-01
32017,INN32018,3,0,1,3,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,150.45,2,5/9/2018,Not_Canceled,2018-05-09
32018,INN32019,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,105.3,0,8/13/2018,Canceled,2018-08-13
32019,INN32020,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,Corporate,0,0,0,65.0,0,12/9/2018,Not_Canceled,2018-12-09
32020,INN32021,1,0,2,2,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,66.88,0,5/15/2018,Not_Canceled,2018-05-15
32021,INN32022,2,0,1,0,Not Selected,0,Room_Type 1,46,Online,0,0,0,116.1,0,5/22/2018,Not_Canceled,2018-05-22
32022,INN32023,2,1,1,3,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,119.5,1,8/20/2017,Canceled,2017-08-20
32023,INN32024,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,52.0,0,12/9/2018,Not_Canceled,2018-12-09
32024,INN32025,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,75.0,0,6/17/2018,Canceled,2018-06-17
32025,INN32026,2,0,2,4,Not Selected,0,Room_Type 1,98,Online,0,0,0,103.5,1,7/6/2018,Not_Canceled,2018-07-06
32026,INN32027,2,0,1,0,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,90.0,1,8/24/2017,Not_Canceled,2017-08-24
32027,INN32028,2,2,0,1,Meal Plan 1,0,Room_Type 6,260,Online,0,0,0,168.3,0,12/31/2018,Not_Canceled,2018-12-31
32028,INN32029,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,Offline,0,0,0,100.0,0,3/25/2018,Canceled,2018-03-25
32029,INN32030,2,0,1,3,Meal Plan 2,1,Room_Type 4,52,Online,0,0,0,166.5,2,9/1/2018,Not_Canceled,2018-09-01
32030,INN32031,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,Offline,0,0,0,62.8,0,6/4/2018,Canceled,2018-06-04
32031,INN32032,2,0,2,2,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,161.5,1,9/24/2018,Not_Canceled,2018-09-24
32032,INN32033,2,0,2,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,97.63,0,3/20/2018,Canceled,2018-03-20
32033,INN32034,2,0,1,5,Not Selected,0,Room_Type 1,82,Online,0,0,0,72.25,1,3/29/2018,Not_Canceled,2018-03-29
32034,INN32035,2,0,1,3,Meal Plan 1,0,Room_Type 1,141,Offline,0,0,0,80.75,0,10/6/2018,Not_Canceled,2018-10-06
32035,INN32036,1,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,75.28,0,10/22/2018,Not_Canceled,2018-10-22
32036,INN32037,2,0,2,0,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,132.3,1,10/2/2018,Canceled,2018-10-02
32037,INN32038,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,126.9,1,6/2/2018,Not_Canceled,2018-06-02
32038,INN32039,2,0,2,2,Meal Plan 1,0,Room_Type 2,208,Online,0,0,0,88.77,2,10/23/2018,Not_Canceled,2018-10-23
32039,INN32040,2,0,2,2,Meal Plan 1,0,Room_Type 1,173,Online,0,0,0,73.37,1,6/19/2018,Not_Canceled,2018-06-19
32040,INN32041,2,0,2,7,Not Selected,0,Room_Type 1,187,Online,0,0,0,84.72,0,8/26/2018,Canceled,2018-08-26
32042,INN32043,2,2,2,3,Meal Plan 1,0,Room_Type 6,43,Online,0,0,0,152.05,0,2/25/2018,Not_Canceled,2018-02-25
32043,INN32044,3,0,2,1,Meal Plan 1,0,Room_Type 4,145,Online,0,0,0,131.7,1,7/3/2018,Not_Canceled,2018-07-03
32044,INN32045,2,0,1,1,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,151.0,1,7/16/2018,Canceled,2018-07-16
32045,INN32046,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,131.0,1,4/27/2018,Not_Canceled,2018-04-27
32046,INN32047,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,1,0,2,65.0,0,12/3/2017,Not_Canceled,2017-12-03
32047,INN32048,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,72.25,0,10/8/2017,Not_Canceled,2017-10-08
32048,INN32049,2,0,1,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,145.0,2,9/14/2017,Not_Canceled,2017-09-14
32049,INN32050,3,0,0,3,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,159.3,0,6/8/2018,Canceled,2018-06-08
32050,INN32051,3,0,2,2,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,130.9,2,12/4/2018,Not_Canceled,2018-12-04
32051,INN32052,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,75.0,0,11/7/2018,Not_Canceled,2018-11-07
32052,INN32053,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,5/31/2018,Canceled,2018-05-31
32053,INN32054,2,0,2,2,Meal Plan 1,0,Room_Type 1,51,Offline,0,0,0,75.0,0,11/11/2018,Not_Canceled,2018-11-11
32054,INN32055,1,1,2,1,Meal Plan 1,0,Room_Type 4,33,Online,0,0,0,91.48,1,4/16/2018,Not_Canceled,2018-04-16
32055,INN32056,2,0,2,3,Meal Plan 1,0,Room_Type 1,121,Online,0,0,0,74.54,0,5/14/2018,Not_Canceled,2018-05-14
32056,INN32057,2,1,1,3,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,99.73,2,7/4/2018,Not_Canceled,2018-07-04
32057,INN32058,2,0,0,3,Meal Plan 1,0,Room_Type 1,298,Online,0,0,0,78.3,2,12/27/2018,Not_Canceled,2018-12-27
32058,INN32059,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,105.0,0,8/10/2017,Not_Canceled,2017-08-10
32059,INN32060,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,107.0,1,12/29/2017,Not_Canceled,2017-12-29
32060,INN32061,1,0,1,2,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,210.0,2,11/7/2018,Not_Canceled,2018-11-07
32061,INN32062,2,0,1,3,Not Selected,0,Room_Type 1,81,Online,0,0,0,103.5,1,6/30/2018,Not_Canceled,2018-06-30
32062,INN32063,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,Corporate,0,0,0,85.67,0,3/13/2018,Not_Canceled,2018-03-13
32063,INN32064,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,80.3,1,1/22/2018,Not_Canceled,2018-01-22
32064,INN32065,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,80.0,0,11/6/2017,Not_Canceled,2017-11-06
32065,INN32066,2,0,0,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,140.0,1,11/5/2018,Canceled,2018-11-05
32066,INN32067,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,Offline,0,0,0,101.5,0,7/1/2017,Canceled,2017-07-01
32067,INN32068,2,2,0,1,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,174.0,0,12/2/2018,Not_Canceled,2018-12-02
32068,INN32069,1,0,2,1,Meal Plan 1,0,Room_Type 1,9,Corporate,1,0,4,65.0,0,11/22/2017,Not_Canceled,2017-11-22
32069,INN32070,1,0,5,15,Not Selected,0,Room_Type 1,90,Online,0,0,0,48.6,0,7/7/2017,Canceled,2017-07-07
32070,INN32071,2,0,0,3,Not Selected,0,Room_Type 1,17,Online,0,0,0,92.67,0,12/8/2018,Not_Canceled,2018-12-08
32071,INN32072,2,0,2,1,Not Selected,0,Room_Type 1,120,Online,0,0,0,79.2,0,12/4/2018,Canceled,2018-12-04
32072,INN32073,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,100.0,1,5/2/2018,Not_Canceled,2018-05-02
32073,INN32074,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled,2017-08-14
32074,INN32075,2,0,2,2,Meal Plan 1,0,Room_Type 1,109,Offline,0,0,0,72.25,0,8/26/2018,Not_Canceled,2018-08-26
32075,INN32076,2,0,0,3,Meal Plan 1,0,Room_Type 1,21,Offline,0,0,0,37.07,1,11/5/2017,Not_Canceled,2017-11-05
32076,INN32077,3,0,2,2,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,151.2,1,10/16/2018,Not_Canceled,2018-10-16
32077,INN32078,2,0,2,3,Meal Plan 1,0,Room_Type 1,144,Online,0,0,0,76.48,1,8/4/2018,Not_Canceled,2018-08-04
32078,INN32079,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,99.63,0,9/1/2018,Not_Canceled,2018-09-01
32079,INN32080,2,0,2,2,Not Selected,0,Room_Type 1,134,Online,0,0,0,89.25,1,5/15/2018,Not_Canceled,2018-05-15
32080,INN32081,2,1,0,1,Meal Plan 1,0,Room_Type 1,46,Online,0,0,0,152.1,2,7/27/2018,Not_Canceled,2018-07-27
32081,INN32082,2,0,2,3,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,85.0,0,7/3/2018,Not_Canceled,2018-07-03
32082,INN32083,3,0,0,4,Meal Plan 1,0,Room_Type 4,150,Online,0,0,0,107.57,1,8/10/2018,Not_Canceled,2018-08-10
32083,INN32084,2,0,0,4,Not Selected,0,Room_Type 1,98,Online,0,0,0,109.65,2,5/3/2018,Not_Canceled,2018-05-03
32084,INN32085,2,0,0,1,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,104.5,0,5/18/2018,Canceled,2018-05-18
32085,INN32086,2,2,2,6,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,204.75,1,6/8/2018,Canceled,2018-06-08
32086,INN32087,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,87.0,0,7/17/2017,Not_Canceled,2017-07-17
32087,INN32088,2,0,1,3,Not Selected,0,Room_Type 1,21,Online,0,0,0,114.0,2,5/9/2018,Not_Canceled,2018-05-09
32088,INN32089,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,40.0,0,9/28/2017,Not_Canceled,2017-09-28
32089,INN32090,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,Offline,0,0,0,72.5,0,8/29/2017,Not_Canceled,2017-08-29
32090,INN32091,2,0,2,5,Meal Plan 1,0,Room_Type 1,234,Online,0,0,0,105.04,0,9/12/2018,Canceled,2018-09-12
32091,INN32092,2,0,0,4,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,71.6,0,5/4/2018,Not_Canceled,2018-05-04
32092,INN32093,2,0,0,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,72.76,1,10/14/2017,Not_Canceled,2017-10-14
32093,INN32094,2,0,1,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,106.0,0,2/26/2018,Canceled,2018-02-26
32094,INN32095,2,0,0,2,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,144.0,1,10/28/2018,Canceled,2018-10-28
32095,INN32096,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,110.7,1,6/9/2018,Not_Canceled,2018-06-09
32096,INN32097,2,2,0,3,Meal Plan 1,0,Room_Type 6,101,Online,0,0,0,165.6,1,12/8/2018,Not_Canceled,2018-12-08
32097,INN32098,2,0,1,3,Not Selected,0,Room_Type 1,35,Online,0,0,0,74.8,0,12/1/2018,Canceled,2018-12-01
32098,INN32099,2,2,0,4,Meal Plan 1,0,Room_Type 6,26,Online,0,0,0,226.5,0,9/27/2018,Canceled,2018-09-27
32099,INN32100,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,75.0,0,2/17/2018,Not_Canceled,2018-02-17
32100,INN32101,2,0,1,2,Meal Plan 1,0,Room_Type 4,168,Online,0,0,0,112.8,1,7/18/2018,Canceled,2018-07-18
32101,INN32102,2,0,0,3,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,118.8,1,10/4/2018,Not_Canceled,2018-10-04
32102,INN32103,2,0,0,2,Not Selected,0,Room_Type 1,40,Online,0,0,0,87.3,1,9/6/2018,Not_Canceled,2018-09-06
32103,INN32104,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,115.0,1,9/13/2018,Canceled,2018-09-13
32104,INN32105,3,0,0,3,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,126.0,0,11/16/2018,Canceled,2018-11-16
32105,INN32106,2,0,2,1,Meal Plan 1,0,Room_Type 1,10,Offline,0,0,0,95.0,0,9/11/2018,Not_Canceled,2018-09-11
32106,INN32107,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,143.1,1,9/20/2018,Canceled,2018-09-20
32107,INN32108,1,0,2,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,96.0,1,12/24/2018,Not_Canceled,2018-12-24
32108,INN32109,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,85.5,2,3/25/2018,Not_Canceled,2018-03-25
32109,INN32110,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,124.0,2,9/17/2017,Not_Canceled,2017-09-17
32110,INN32111,2,0,2,3,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,137.76,0,6/19/2018,Canceled,2018-06-19
32111,INN32112,2,0,2,4,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,82.45,2,4/2/2018,Canceled,2018-04-02
32112,INN32113,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,92.76,0,4/10/2018,Not_Canceled,2018-04-10
32113,INN32114,2,0,0,4,Meal Plan 1,0,Room_Type 4,31,Online,0,0,0,89.3,0,2/3/2018,Not_Canceled,2018-02-03
32114,INN32115,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,105.9,2,10/16/2017,Not_Canceled,2017-10-16
32115,INN32116,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,86.36,0,7/1/2018,Not_Canceled,2018-07-01
32116,INN32117,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,85.0,0,3/21/2018,Not_Canceled,2018-03-21
32117,INN32118,2,0,2,3,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,87.0,0,1/7/2018,Not_Canceled,2018-01-07
32118,INN32119,2,0,1,2,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,83.16,1,3/18/2018,Not_Canceled,2018-03-18
32119,INN32120,2,2,2,4,Meal Plan 1,0,Room_Type 6,63,Online,0,0,0,167.45,1,4/10/2018,Canceled,2018-04-10
32120,INN32121,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,Offline,0,0,0,110.0,0,9/19/2018,Canceled,2018-09-19
32121,INN32122,2,0,2,1,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,82.8,2,2/7/2018,Not_Canceled,2018-02-07
32122,INN32123,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,0,81.0,0,2/19/2018,Not_Canceled,2018-02-19
32123,INN32124,2,0,2,5,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,82.95,0,3/6/2018,Canceled,2018-03-06
32124,INN32125,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,96.0,0,8/10/2017,Not_Canceled,2017-08-10
32125,INN32126,2,0,0,4,Meal Plan 1,0,Room_Type 1,23,Offline,0,0,0,85.0,0,3/2/2018,Not_Canceled,2018-03-02
32126,INN32127,2,2,0,3,Meal Plan 1,0,Room_Type 7,33,Online,0,0,0,182.85,1,3/22/2018,Not_Canceled,2018-03-22
32127,INN32128,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,143.0,3,9/20/2018,Not_Canceled,2018-09-20
32128,INN32129,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,Corporate,1,0,1,66.0,0,1/5/2018,Not_Canceled,2018-01-05
32129,INN32130,1,0,0,4,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,84.56,2,6/7/2018,Not_Canceled,2018-06-07
32130,INN32131,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,Offline,0,0,0,80.75,0,10/9/2018,Not_Canceled,2018-10-09
32131,INN32132,2,0,2,2,Meal Plan 1,0,Room_Type 1,82,Online,0,0,0,90.45,2,10/30/2018,Not_Canceled,2018-10-30
32132,INN32133,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,Offline,0,0,0,112.0,1,7/2/2018,Not_Canceled,2018-07-02
32133,INN32134,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.0,0,9/30/2018,Not_Canceled,2018-09-30
32134,INN32135,2,0,0,4,Meal Plan 2,0,Room_Type 4,78,Online,0,0,0,136.0,1,4/12/2018,Canceled,2018-04-12
32135,INN32136,2,0,0,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,80.3,1,3/3/2018,Not_Canceled,2018-03-03
32136,INN32137,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,10/12/2018,Canceled,2018-10-12
32137,INN32138,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,76.58,1,4/11/2018,Not_Canceled,2018-04-11
32138,INN32139,1,0,2,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,85.5,0,4/17/2018,Canceled,2018-04-17
32139,INN32140,2,0,3,6,Meal Plan 1,0,Room_Type 1,78,Online,0,0,0,89.25,1,10/31/2017,Canceled,2017-10-31
32140,INN32141,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,115.0,1,9/13/2018,Canceled,2018-09-13
32141,INN32142,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,Offline,0,0,0,80.75,1,5/12/2018,Not_Canceled,2018-05-12
32142,INN32143,2,0,2,5,Meal Plan 1,0,Room_Type 4,108,Online,0,0,0,121.37,0,7/16/2018,Canceled,2018-07-16
32143,INN32144,2,0,0,2,Not Selected,0,Room_Type 1,41,Online,0,0,0,107.1,0,4/1/2018,Not_Canceled,2018-04-01
32144,INN32145,3,0,1,3,Meal Plan 1,0,Room_Type 4,42,Online,0,0,0,144.23,0,8/29/2018,Canceled,2018-08-29
32145,INN32146,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,1,4,65.0,1,3/16/2018,Not_Canceled,2018-03-16
32146,INN32147,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,Offline,0,0,0,68.0,0,12/8/2018,Not_Canceled,2018-12-08
32147,INN32148,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,88.33,1,11/21/2017,Not_Canceled,2017-11-21
32148,INN32149,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,1,11,4,77.5,0,1/13/2018,Not_Canceled,2018-01-13
32149,INN32150,2,0,0,3,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,118.8,1,10/11/2018,Canceled,2018-10-11
32150,INN32151,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,89.25,2,10/22/2017,Not_Canceled,2017-10-22
32151,INN32152,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,Offline,0,0,0,75.0,0,4/6/2018,Canceled,2018-04-06
32152,INN32153,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,79.0,0,3/14/2018,Not_Canceled,2018-03-14
32153,INN32154,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,Offline,0,0,0,95.0,0,9/30/2018,Canceled,2018-09-30
32154,INN32155,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,96.6,1,10/30/2018,Not_Canceled,2018-10-30
32155,INN32156,2,0,0,4,Not Selected,0,Room_Type 1,25,Offline,0,0,0,84.0,0,7/12/2018,Not_Canceled,2018-07-12
32156,INN32157,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,117.0,0,12/30/2017,Not_Canceled,2017-12-30
32157,INN32158,1,0,0,1,Meal Plan 1,0,Room_Type 1,216,Corporate,0,0,0,137.0,0,11/22/2018,Canceled,2018-11-22
32158,INN32159,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,70.0,1,4/9/2018,Not_Canceled,2018-04-09
32159,INN32160,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,90.0,0,10/4/2018,Canceled,2018-10-04
32160,INN32161,2,0,2,2,Not Selected,0,Room_Type 1,10,Online,0,0,0,94.91,1,11/4/2018,Not_Canceled,2018-11-04
32161,INN32162,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,71.7,0,1/27/2018,Not_Canceled,2018-01-27
32162,INN32163,2,0,1,2,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,120.0,1,6/3/2018,Not_Canceled,2018-06-03
32163,INN32164,2,1,0,1,Not Selected,0,Room_Type 1,30,Online,0,0,0,88.0,1,11/18/2018,Canceled,2018-11-18
32164,INN32165,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,4/6/2018,Not_Canceled,2018-04-06
32165,INN32166,2,0,1,3,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,80.75,0,6/9/2018,Not_Canceled,2018-06-09
32166,INN32167,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,Offline,0,0,0,121.0,0,9/30/2017,Not_Canceled,2017-09-30
32167,INN32168,1,0,0,1,Not Selected,0,Room_Type 1,138,Online,0,0,0,79.2,1,11/12/2018,Canceled,2018-11-12
32168,INN32169,2,2,0,2,Meal Plan 1,0,Room_Type 6,12,Online,0,0,0,171.0,0,2/3/2018,Canceled,2018-02-03
32169,INN32170,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,90.0,0,10/4/2018,Canceled,2018-10-04
32170,INN32171,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Offline,0,0,0,90.0,0,9/9/2018,Canceled,2018-09-09
32171,INN32172,1,0,0,1,Meal Plan 1,0,Room_Type 1,87,Corporate,0,0,0,90.0,0,9/11/2017,Canceled,2017-09-11
32172,INN32173,2,2,2,1,Meal Plan 2,0,Room_Type 6,44,Online,0,0,0,233.1,0,9/3/2018,Canceled,2018-09-03
32173,INN32174,3,0,0,1,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,132.3,0,6/21/2018,Canceled,2018-06-21
32174,INN32175,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,Offline,0,0,0,110.0,0,4/17/2018,Canceled,2018-04-17
32175,INN32176,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,101.31,1,8/31/2018,Not_Canceled,2018-08-31
32176,INN32177,3,0,3,5,Meal Plan 2,0,Room_Type 1,185,Offline,0,0,0,150.4,0,10/2/2018,Canceled,2018-10-02
32177,INN32178,2,1,1,3,Meal Plan 1,0,Room_Type 1,87,Online,0,0,0,135.0,1,10/10/2018,Canceled,2018-10-10
32178,INN32179,2,0,2,3,Meal Plan 1,0,Room_Type 4,105,Online,0,0,0,139.5,0,7/31/2018,Canceled,2018-07-31
32179,INN32180,3,0,2,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,150.45,2,5/12/2018,Not_Canceled,2018-05-12
32180,INN32181,2,0,2,4,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,76.5,0,8/1/2017,Not_Canceled,2017-08-01
32181,INN32182,1,0,1,3,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,132.6,0,5/9/2018,Canceled,2018-05-09
32182,INN32183,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,90.0,0,4/27/2018,Canceled,2018-04-27
32183,INN32184,2,0,0,3,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,105.3,1,7/27/2018,Canceled,2018-07-27
32184,INN32185,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,79.0,0,1/19/2018,Not_Canceled,2018-01-19
32185,INN32186,2,0,2,2,Not Selected,0,Room_Type 1,153,Offline,0,0,0,72.25,1,10/16/2018,Not_Canceled,2018-10-16
32186,INN32187,2,0,2,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,132.3,0,10/8/2018,Canceled,2018-10-08
32187,INN32188,2,0,6,13,Not Selected,0,Room_Type 1,130,Online,0,0,0,101.98,0,8/20/2018,Canceled,2018-08-20
32188,INN32189,2,0,2,0,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,135.9,1,8/7/2018,Not_Canceled,2018-08-07
32189,INN32190,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,121.0,0,6/8/2018,Canceled,2018-06-08
32190,INN32191,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,1,104.0,0,6/14/2018,Not_Canceled,2018-06-14
32191,INN32192,1,0,0,2,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,117.3,1,5/6/2018,Not_Canceled,2018-05-06
32192,INN32193,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,Offline,0,0,0,65.0,0,12/4/2017,Not_Canceled,2017-12-04
32193,INN32194,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,78.3,0,3/11/2018,Canceled,2018-03-11
32194,INN32195,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,129.2,3,6/4/2018,Not_Canceled,2018-06-04
32195,INN32196,1,0,1,1,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,107.1,0,4/2/2018,Canceled,2018-04-02
32196,INN32197,2,0,1,0,Not Selected,0,Room_Type 1,20,Online,0,0,0,68.53,0,9/11/2018,Canceled,2018-09-11
32197,INN32198,2,0,0,3,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,72.25,2,12/29/2017,Not_Canceled,2017-12-29
32198,INN32199,3,0,0,3,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,150.3,0,6/30/2018,Canceled,2018-06-30
32199,INN32200,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,107.0,0,1/6/2018,Not_Canceled,2018-01-06
32200,INN32201,1,0,1,5,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,156.92,0,11/7/2018,Canceled,2018-11-07
32201,INN32202,2,1,0,3,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,109.8,0,12/6/2018,Canceled,2018-12-06
32202,INN32203,2,0,2,2,Not Selected,0,Room_Type 1,67,Online,0,0,0,49.09,1,3/13/2018,Not_Canceled,2018-03-13
