booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status 
INN33842,2,2,0,1,Meal Plan 1,0,Room_Type 6,222,Online,0,0,0,168.3,0,2018-10-29,Canceled
INN33857,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN33858,2,1,2,1,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,139.6,3,2018-12-24,Not_Canceled
INN33859,0,2,0,3,Meal Plan 1,0,Room_Type 2,3,Online,0,0,0,155.68,4,2018-09-20,Not_Canceled
INN33863,2,0,0,2,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,90.9,2,2018-10-28,Canceled
INN33868,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,75.0,0,2018-12-16,Not_Canceled
INN33873,2,0,0,2,Meal Plan 1,0,Room_Type 1,191,Online,0,0,0,96.3,1,2018-10-20,Canceled
INN33876,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,104.0,1,2018-12-16,Not_Canceled
INN33877,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,Online,0,0,0,151.2,0,2018-10-05,Canceled
INN33883,2,0,1,1,Not Selected,0,Room_Type 1,26,Online,0,0,0,87.05,1,2018-10-17,Not_Canceled
INN33884,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,Offline,0,0,0,160.0,0,2018-09-30,Canceled
INN33889,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,Corporate,0,0,0,108.0,0,2018-12-27,Not_Canceled
INN33893,2,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,139.5,1,2018-10-12,Canceled
INN33901,2,0,1,1,Meal Plan 1,0,Room_Type 1,130,Online,0,0,0,118.8,1,2018-10-08,Canceled
INN33903,3,0,2,1,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,205.0,0,2018-12-31,Canceled
INN33904,1,0,1,0,Not Selected,0,Room_Type 1,3,Online,0,0,0,68.0,0,2018-12-12,Not_Canceled
INN33908,2,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,54.75,2,2018-11-13,Not_Canceled
INN33910,1,0,1,0,Not Selected,0,Room_Type 1,131,Online,0,0,0,108.0,0,2018-10-10,Canceled
INN33911,1,0,2,2,Meal Plan 1,0,Room_Type 4,86,Online,0,0,0,146.6,1,2018-11-06,Canceled
INN33916,1,0,2,2,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,84.15,2,2018-11-11,Not_Canceled
INN33917,2,0,2,3,Not Selected,0,Room_Type 1,223,Online,0,0,0,73.96,0,2018-09-30,Canceled
INN33920,1,0,0,1,Meal Plan 1,0,Room_Type 1,122,Corporate,0,0,0,67.0,0,2018-11-25,Not_Canceled
INN33922,1,0,0,1,Meal Plan 1,0,Room_Type 1,182,Offline,0,0,0,120.0,0,2018-10-12,Canceled
INN33923,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,98.0,0,2018-12-03,Not_Canceled
INN33928,3,0,1,2,Meal Plan 1,0,Room_Type 4,136,Online,0,0,0,154.8,1,2018-09-30,Canceled
INN33938,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,73.0,1,2018-11-30,Not_Canceled
INN33940,2,0,2,5,Meal Plan 1,0,Room_Type 1,171,Offline,0,0,0,80.75,0,2018-09-20,Canceled
INN33948,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN33956,2,0,1,2,Meal Plan 2,0,Room_Type 4,57,Online,0,0,0,314.1,0,2018-12-30,Not_Canceled
INN33958,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,154.5,0,2018-10-18,Not_Canceled
INN33961,2,0,1,2,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,93.6,2,2018-11-18,Not_Canceled
INN33969,1,0,1,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,86.4,0,2018-11-19,Canceled
INN33970,2,0,1,3,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,85.0,1,2018-10-17,Not_Canceled
INN33977,2,0,0,4,Meal Plan 1,0,Room_Type 1,259,Offline,0,0,0,89.0,0,2018-10-05,Canceled
INN33982,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,180.0,2,2018-10-21,Not_Canceled
INN33989,2,0,1,3,Meal Plan 2,0,Room_Type 1,29,Online,0,0,0,149.1,2,2018-10-31,Not_Canceled
INN33991,1,0,0,3,Meal Plan 1,0,Room_Type 1,26,Corporate,0,0,0,77.0,0,2018-11-16,Canceled
INN33994,1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,120.0,1,2018-10-22,Not_Canceled
INN33995,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Offline,0,0,0,52.0,0,2018-11-18,Canceled
INN34001,2,0,2,2,Meal Plan 2,0,Room_Type 1,224,Online,0,0,0,121.13,2,2018-10-29,Canceled
INN34002,2,0,1,1,Not Selected,0,Room_Type 1,37,Online,0,0,0,108.0,2,2018-09-26,Not_Canceled
INN34004,2,0,2,2,Not Selected,0,Room_Type 1,53,Online,0,0,0,74.8,1,2018-11-19,Not_Canceled
INN34007,2,0,0,4,Not Selected,0,Room_Type 1,102,Online,0,0,0,74.8,3,2018-12-13,Not_Canceled
INN34014,2,0,0,3,Meal Plan 1,0,Room_Type 5,5,Offline,0,0,0,119.8,1,2018-12-07,Not_Canceled
INN34016,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,Offline,0,0,0,75.0,0,2018-10-12,Canceled
INN34018,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,Corporate,0,0,0,67.0,0,2018-11-25,Not_Canceled
INN34020,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,Offline,0,0,0,105.0,0,2018-10-30,Canceled
INN34033,1,0,0,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,78.0,2,2018-12-21,Not_Canceled
INN34036,2,0,0,1,Not Selected,0,Room_Type 1,119,Online,0,0,0,170.1,1,2018-11-10,Not_Canceled
INN34037,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,95.67,0,2018-09-22,Not_Canceled
INN34042,2,0,2,1,Not Selected,0,Room_Type 5,18,Online,0,0,0,145.0,0,2018-10-30,Not_Canceled
INN34047,2,0,2,0,Not Selected,0,Room_Type 1,150,Online,0,0,0,80.1,0,2018-10-30,Canceled
INN34048,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,Offline,0,0,0,75.0,0,2018-12-02,Not_Canceled
INN34050,2,0,0,5,Meal Plan 1,0,Room_Type 1,67,Online,0,0,0,64.67,1,2018-12-20,Not_Canceled
INN34051,2,1,2,3,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,97.7,0,2018-11-27,Canceled
INN34057,2,0,0,2,Meal Plan 1,0,Room_Type 1,130,Online,0,0,0,90.0,2,2018-11-25,Not_Canceled
INN34058,2,0,2,1,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,113.4,0,2018-10-02,Canceled
INN34063,2,0,0,1,Meal Plan 1,0,Room_Type 1,207,Online,0,0,0,108.9,3,2018-10-04,Not_Canceled
INN34068,1,0,1,0,Meal Plan 1,0,Room_Type 1,110,Offline,0,0,0,120.0,0,2018-10-09,Not_Canceled
INN34073,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,Corporate,1,0,1,110.0,1,2018-09-30,Not_Canceled
INN34075,2,0,2,2,Not Selected,0,Room_Type 1,96,Online,0,0,0,57.6,1,2018-12-04,Not_Canceled
INN34076,2,0,1,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,79.5,2,2018-12-19,Not_Canceled
INN34087,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,Offline,0,0,0,75.0,0,2018-11-20,Not_Canceled
INN34096,1,0,1,2,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,105.3,0,2018-10-03,Canceled
INN34099,2,0,1,1,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,93.6,2,2018-12-05,Not_Canceled
INN34101,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,88.4,1,2018-11-13,Not_Canceled
INN34102,2,0,0,4,Meal Plan 1,0,Room_Type 1,180,Online,0,0,0,66.49,1,2018-10-26,Not_Canceled
INN34107,2,0,2,2,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,93.8,0,2018-12-02,Not_Canceled
INN34109,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85.0,0,2018-12-02,Not_Canceled
INN34113,2,0,0,3,Meal Plan 1,0,Room_Type 1,308,Online,0,0,0,78.3,2,2018-11-23,Canceled
INN34114,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,126.0,2,2018-10-03,Not_Canceled
INN34118,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Offline,0,0,0,107.0,0,2018-09-26,Canceled
INN34120,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN34122,2,0,2,5,Meal Plan 1,0,Room_Type 1,170,Online,0,0,0,114.04,0,2018-09-29,Canceled
INN34131,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,90.0,0,2018-11-12,Not_Canceled
INN34132,2,1,0,1,Meal Plan 1,0,Room_Type 1,108,Online,0,0,0,69.99,2,2018-10-25,Not_Canceled
INN34133,2,1,0,4,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,90.0,0,2018-11-02,Not_Canceled
INN34142,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,0,75.0,1,2018-11-13,Not_Canceled
INN34155,2,0,2,3,Meal Plan 1,0,Room_Type 1,208,Online,0,0,0,96.3,0,2018-10-22,Canceled
INN34156,2,0,1,1,Meal Plan 1,0,Room_Type 1,252,Online,0,0,0,111.6,0,2018-10-15,Canceled
INN34160,2,0,0,4,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,110.5,1,2018-12-28,Not_Canceled
INN34164,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,70.0,0,2018-12-16,Not_Canceled
INN34169,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,117.04,1,2018-10-03,Not_Canceled
INN34171,2,0,2,1,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,128.33,1,2018-11-12,Not_Canceled
INN34172,1,0,0,5,Meal Plan 1,0,Room_Type 1,139,Online,0,0,0,102.06,0,2018-10-04,Canceled
INN34176,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,1,0,6,65.0,2,2018-12-20,Not_Canceled
INN34179,2,0,4,10,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,126.04,1,2018-12-28,Not_Canceled
INN34194,2,0,1,4,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,85.0,0,2018-10-26,Not_Canceled
INN34198,1,0,0,2,Not Selected,0,Room_Type 1,73,Online,0,0,0,79.2,1,2018-12-02,Not_Canceled
INN34202,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,125.33,1,2018-12-10,Not_Canceled
INN34203,2,0,0,1,Not Selected,0,Room_Type 1,28,Online,0,0,0,129.0,1,2018-10-06,Not_Canceled
INN34218,1,0,0,1,Not Selected,0,Room_Type 1,102,Offline,0,0,0,85.0,0,2018-09-27,Canceled
INN34222,2,0,1,1,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,85.0,0,2018-10-08,Not_Canceled
INN34224,2,0,2,3,Meal Plan 1,0,Room_Type 1,262,Online,0,0,0,100.3,1,2018-10-07,Canceled
INN34230,2,0,2,1,Meal Plan 1,0,Room_Type 1,192,Online,0,0,0,90.0,1,2018-12-18,Canceled
INN34233,3,0,1,3,Meal Plan 1,0,Room_Type 4,184,Online,0,0,0,128.7,3,2018-10-17,Not_Canceled
INN34234,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,160.0,0,2018-10-22,Canceled
INN34236,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,115.0,1,2018-10-23,Canceled
INN34239,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,115.0,1,2018-10-23,Canceled
INN34246,2,0,0,4,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,94.8,0,2018-11-02,Not_Canceled
INN34249,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,89.75,0,2018-09-21,Not_Canceled
INN34259,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,Complementary,0,0,0,0.0,1,2018-11-18,Not_Canceled
INN34261,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,85.0,0,2018-10-09,Canceled
INN34265,2,0,1,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,109.6,1,2018-10-31,Not_Canceled
INN34267,1,0,0,4,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,110.5,3,2018-12-28,Not_Canceled
INN34281,2,0,2,5,Meal Plan 1,0,Room_Type 1,89,Offline,0,0,0,95.0,2,2018-09-20,Not_Canceled
INN34292,1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,59.03,0,2018-11-25,Not_Canceled
INN34295,2,0,1,3,Meal Plan 1,0,Room_Type 4,134,Online,0,0,0,137.7,2,2018-09-29,Canceled
INN34299,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,116.33,0,2018-09-22,Canceled
INN34300,2,0,2,2,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,144.63,0,2018-10-02,Not_Canceled
INN34301,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,Offline,0,0,0,75.0,0,2018-11-09,Not_Canceled
INN34302,2,0,0,4,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,91.8,2,2018-11-01,Not_Canceled
INN34303,2,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,54.75,2,2018-11-13,Not_Canceled
INN34307,2,2,0,3,Meal Plan 2,0,Room_Type 6,43,Online,0,0,0,349.63,1,2018-12-29,Not_Canceled
INN34308,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,0,0,0,80.0,0,2018-10-13,Not_Canceled
INN34309,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,85.0,0,2018-10-02,Not_Canceled
INN34315,1,0,0,1,Not Selected,0,Room_Type 1,181,Online,0,0,0,78.48,0,2018-10-11,Canceled
INN34316,2,2,2,1,Meal Plan 1,0,Room_Type 6,8,Online,0,0,0,188.01,1,2018-10-29,Not_Canceled
INN34320,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,2018-10-12,Canceled
INN34321,2,1,1,2,Meal Plan 1,0,Room_Type 4,207,Online,0,0,0,113.4,0,2018-12-30,Not_Canceled
INN34324,2,0,0,3,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,132.3,1,2018-10-20,Not_Canceled
INN34327,2,0,0,3,Meal Plan 2,0,Room_Type 1,203,Online,0,0,0,112.5,0,2018-12-08,Not_Canceled
INN34331,1,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,88.4,2,2018-11-27,Not_Canceled
INN34336,1,0,0,2,Not Selected,0,Room_Type 1,8,Online,0,0,0,78.0,0,2018-12-16,Not_Canceled
INN34339,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,Offline,0,0,0,120.0,0,2018-10-14,Not_Canceled
INN34342,3,0,0,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,159.0,0,2018-10-19,Canceled
INN34345,2,0,2,1,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,85.0,0,2018-10-16,Not_Canceled
INN34349,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,120.0,1,2018-10-13,Not_Canceled
INN34358,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled
INN34359,3,0,2,2,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,151.2,2,2018-10-15,Not_Canceled
INN34361,2,0,2,5,Meal Plan 1,0,Room_Type 1,258,Online,0,0,0,100.3,0,2018-10-02,Canceled
INN34362,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,97.07,1,2018-11-22,Canceled
INN34368,1,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,51.28,2,2018-11-13,Not_Canceled
INN34373,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,52.0,0,2018-12-09,Not_Canceled
INN34374,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,102.6,2,2018-10-13,Not_Canceled
INN34377,2,0,2,5,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,81.6,2,2018-12-14,Not_Canceled
INN34378,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN34381,3,0,1,3,Meal Plan 1,0,Room_Type 4,53,Online,0,0,0,151.2,2,2018-10-10,Not_Canceled
INN34386,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,93.6,1,2018-12-02,Not_Canceled
INN34394,3,1,1,3,Meal Plan 1,0,Room_Type 7,78,Offline,0,0,0,274.2,0,2018-12-29,Not_Canceled
INN34395,1,0,0,2,Meal Plan 1,0,Room_Type 1,9,Corporate,1,0,1,79.0,0,2018-12-21,Not_Canceled
INN34411,1,0,2,5,Meal Plan 1,0,Room_Type 1,66,Offline,0,0,0,63.75,1,2018-12-23,Not_Canceled
INN34414,2,2,1,4,Meal Plan 1,0,Room_Type 6,163,Online,0,0,0,187.28,0,2018-09-28,Canceled
INN34423,2,0,1,3,Not Selected,0,Room_Type 1,94,Online,0,0,0,79.2,1,2018-11-03,Not_Canceled
INN34426,3,0,0,4,Meal Plan 1,0,Room_Type 1,90,Offline,0,0,0,105.4,0,2018-10-19,Not_Canceled
INN34427,2,0,0,3,Not Selected,0,Room_Type 1,25,Online,0,0,0,88.0,1,2018-11-17,Canceled
INN34429,2,0,1,5,Meal Plan 1,0,Room_Type 4,125,Online,0,0,0,143.1,0,2018-09-20,Canceled
INN34430,1,0,0,1,Not Selected,0,Room_Type 1,7,Online,0,0,0,129.0,1,2018-09-20,Canceled
INN34431,2,0,0,1,Not Selected,0,Room_Type 1,153,Online,0,0,0,80.1,2,2018-10-27,Canceled
INN34436,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,Complementary,1,0,3,0.0,1,2018-09-28,Not_Canceled
INN34440,2,0,2,1,Meal Plan 1,0,Room_Type 1,83,Offline,0,0,0,75.0,0,2018-12-18,Not_Canceled
INN34443,2,0,0,1,Not Selected,0,Room_Type 1,20,Online,0,0,0,88.0,1,2018-12-08,Not_Canceled
INN34445,2,0,0,3,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,129.6,2,2018-09-22,Not_Canceled
INN34448,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,152.0,2,2018-10-05,Not_Canceled
INN34450,3,0,0,1,Meal Plan 1,0,Room_Type 1,124,Offline,0,0,0,92.65,0,2018-11-26,Not_Canceled
INN34451,2,0,0,2,Not Selected,0,Room_Type 1,103,Online,0,0,0,79.2,2,2018-12-09,Not_Canceled
INN34459,2,2,1,5,Meal Plan 1,1,Room_Type 6,55,Online,0,0,0,207.0,2,2018-10-18,Not_Canceled
INN34464,2,0,2,3,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,127.4,1,2018-10-30,Not_Canceled
INN34469,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,109.8,0,2018-10-28,Canceled
INN34474,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,Online,0,0,0,123.3,0,2018-10-27,Canceled
INN34478,2,0,0,2,Not Selected,0,Room_Type 1,142,Online,0,0,0,79.2,1,2018-12-22,Not_Canceled
INN34481,1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,102.6,0,2018-10-13,Not_Canceled
INN34483,2,2,2,3,Meal Plan 1,0,Room_Type 6,102,Online,0,0,0,147.9,1,2018-12-01,Not_Canceled
INN34486,1,0,0,1,Meal Plan 1,0,Room_Type 1,74,Offline,0,0,0,97.92,0,2018-09-24,Not_Canceled
INN34490,1,0,0,2,Not Selected,0,Room_Type 1,8,Online,0,0,0,63.4,0,2018-12-16,Not_Canceled
INN34493,2,0,0,3,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,118.8,1,2018-10-04,Not_Canceled
INN34507,2,0,2,5,Not Selected,0,Room_Type 1,117,Online,0,0,0,126.0,1,2018-11-04,Canceled
INN34514,2,0,0,2,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,75.0,0,2018-11-25,Not_Canceled
INN34516,2,0,1,2,Not Selected,0,Room_Type 1,69,Online,0,0,0,74.8,1,2018-11-25,Not_Canceled
INN34517,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,Corporate,1,0,4,65.0,1,2018-10-12,Not_Canceled
INN34522,2,0,1,3,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,75.0,0,2018-11-10,Not_Canceled
INN34524,2,0,2,1,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,145.2,2,2018-10-15,Not_Canceled
INN34526,2,0,0,3,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,151.5,3,2018-10-11,Not_Canceled
INN34528,1,0,1,2,Not Selected,0,Room_Type 5,60,Online,0,0,0,204.0,0,2018-11-07,Canceled
INN34532,3,0,2,0,Meal Plan 1,0,Room_Type 4,34,Online,0,0,0,122.45,1,2018-10-02,Not_Canceled
INN34533,1,0,2,8,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,95.74,0,2018-11-01,Canceled
INN34535,2,0,2,3,Not Selected,0,Room_Type 1,55,Online,0,0,0,80.24,2,2018-12-24,Not_Canceled
INN34542,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,0,0,0,80.0,0,2018-10-13,Not_Canceled
INN34557,2,0,1,2,Meal Plan 1,0,Room_Type 1,117,Offline,0,0,0,80.75,0,2018-10-24,Not_Canceled
INN34559,3,0,0,3,Meal Plan 1,0,Room_Type 4,267,Online,0,0,0,128.7,1,2018-10-26,Canceled
INN34566,2,0,0,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,109.0,2,2018-10-28,Not_Canceled
INN34571,3,0,1,1,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,175.5,1,2018-10-15,Not_Canceled
INN34577,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Offline,0,0,0,107.0,0,2018-09-26,Canceled
INN34580,2,0,2,5,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,101.51,1,2018-11-16,Not_Canceled
INN34584,3,0,1,0,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,158.4,1,2018-10-02,Not_Canceled
INN34604,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,2018-11-03,Canceled
INN34606,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,3,65.0,1,2018-09-26,Not_Canceled
INN34614,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,Offline,0,0,0,95.0,0,2018-09-30,Canceled
INN34622,0,2,1,4,Meal Plan 1,0,Room_Type 2,136,Online,0,0,0,76.16,0,2018-11-28,Canceled
INN34630,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN34631,2,0,1,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,79.2,1,2018-12-16,Not_Canceled
INN34633,2,0,1,3,Not Selected,0,Room_Type 1,26,Online,0,0,0,103.76,1,2018-10-03,Not_Canceled
INN34636,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,85.0,0,2018-10-09,Not_Canceled
INN34646,2,0,2,2,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,68.0,1,2018-12-04,Not_Canceled
INN34658,1,0,0,3,Meal Plan 1,0,Room_Type 1,29,Offline,0,0,0,67.5,1,2018-11-16,Not_Canceled
INN34659,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,Offline,0,0,0,161.67,0,2018-12-30,Not_Canceled
INN34663,2,0,2,3,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,65.54,0,2018-11-27,Canceled
INN34664,2,1,2,3,Meal Plan 2,0,Room_Type 1,121,Online,0,0,0,181.17,2,2018-09-29,Not_Canceled
INN34665,2,0,1,3,Meal Plan 1,0,Room_Type 1,265,Online,0,0,0,73.95,0,2018-12-26,Canceled
INN34670,2,0,1,4,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,88.4,2,2018-11-21,Not_Canceled
INN34674,2,0,2,2,Meal Plan 1,0,Room_Type 4,239,Online,0,0,0,101.58,3,2018-10-29,Not_Canceled
INN34675,1,0,0,1,Not Selected,0,Room_Type 1,14,Online,0,0,0,100.0,1,2018-11-02,Not_Canceled
INN34679,1,0,2,3,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,131.88,1,2018-11-06,Not_Canceled
INN34681,2,0,0,2,Meal Plan 1,0,Room_Type 5,34,Online,0,0,0,144.0,0,2018-10-05,Not_Canceled
INN34682,2,0,1,3,Not Selected,0,Room_Type 1,74,Online,0,0,0,74.8,0,2018-12-19,Canceled
INN34691,2,1,0,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,169.0,1,2018-10-04,Not_Canceled
INN34692,3,0,0,2,Meal Plan 1,0,Room_Type 4,37,Online,0,0,0,158.4,2,2018-10-05,Not_Canceled
INN34694,2,0,1,3,Not Selected,0,Room_Type 1,21,Offline,0,0,0,59.5,0,2018-11-10,Not_Canceled
INN34703,2,0,2,3,Meal Plan 1,0,Room_Type 1,172,Offline,0,0,0,80.75,0,2018-10-23,Not_Canceled
INN34704,2,0,1,3,Meal Plan 1,0,Room_Type 4,160,Online,0,0,0,132.3,0,2018-10-03,Canceled
INN34705,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,130.0,2,2018-10-13,Not_Canceled
INN34710,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.0,0,2018-09-30,Not_Canceled
INN34712,2,0,0,1,Meal Plan 1,0,Room_Type 2,71,Online,0,0,0,108.0,1,2018-10-07,Not_Canceled
INN34721,0,2,0,3,Meal Plan 1,0,Room_Type 2,76,Online,0,0,0,127.38,3,2018-09-21,Not_Canceled
INN34737,3,0,2,3,Meal Plan 1,0,Room_Type 4,113,Online,0,0,0,151.2,0,2018-10-09,Not_Canceled
INN34738,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,118.8,0,2018-10-08,Canceled
INN34745,2,0,2,1,Meal Plan 1,0,Room_Type 1,69,Offline,0,0,0,68.0,0,2018-11-13,Not_Canceled
INN34746,3,0,1,1,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,151.2,1,2018-10-08,Not_Canceled
INN34755,2,0,0,1,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,90.9,1,2018-10-26,Not_Canceled
INN34758,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,Offline,0,0,0,52.0,0,2018-11-25,Canceled
INN34760,1,1,0,3,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,114.9,1,2018-12-27,Not_Canceled
