index,booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status,datetime,season 
32245,INN32246,2,0,1,3,Meal Plan 1,False,Room_Type 4,29,Online,False,0,0,144.55,1,2018-07-18,Not_Canceled,2018-07-18,high
32246,INN32247,2,0,0,2,Meal Plan 1,False,Room_Type 1,92,Online,False,0,0,69.5,1,2018-02-09,Not_Canceled,2018-02-09,low
32247,INN32248,2,0,0,1,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,135.0,1,2017-12-31,Not_Canceled,2017-12-31,low
32249,INN32250,2,0,2,0,Meal Plan 1,False,Room_Type 1,146,Online,False,0,0,107.0,1,2018-04-24,Canceled,2018-04-24,low
32250,INN32251,2,2,2,3,Meal Plan 1,True,Room_Type 6,5,Online,False,0,0,162.0,2,2017-08-16,Not_Canceled,2017-08-16,high
32251,INN32252,2,0,0,1,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,126.0,0,2017-10-01,Not_Canceled,2017-10-01,low
32252,INN32253,2,1,0,3,Meal Plan 1,False,Room_Type 4,36,Online,False,0,0,159.0,1,2018-03-24,Canceled,2018-03-24,low
32253,INN32254,2,0,0,1,Meal Plan 1,False,Room_Type 2,3,Complementary,False,0,0,0.0,1,2017-09-12,Not_Canceled,2017-09-12,low
32254,INN32255,1,0,0,1,Meal Plan 1,False,Room_Type 1,77,Online,False,0,0,86.4,2,2018-11-23,Not_Canceled,2018-11-23,low
32255,INN32256,2,0,1,2,Meal Plan 1,False,Room_Type 1,31,Offline,False,0,0,75.0,0,2018-09-16,Canceled,2018-09-16,low
32256,INN32257,2,0,2,2,Meal Plan 1,False,Room_Type 1,49,Online,False,0,0,126.9,1,2018-07-17,Not_Canceled,2018-07-17,low
32257,INN32258,2,0,1,5,Not Selected,False,Room_Type 1,18,Online,False,0,0,62.83,1,2018-02-22,Not_Canceled,2018-02-22,low
32258,INN32259,2,0,0,2,Meal Plan 2,False,Room_Type 1,273,Offline,False,0,0,109.0,0,2017-07-17,Canceled,2017-07-17,low
32259,INN32260,1,0,0,1,Meal Plan 1,False,Room_Type 1,12,Online,False,0,0,94.0,0,2018-12-14,Not_Canceled,2018-12-14,high
32260,INN32261,2,0,0,2,Meal Plan 1,False,Room_Type 1,22,Online,False,0,0,108.57,1,2018-06-21,Not_Canceled,2018-06-21,high
32261,INN32262,2,0,2,1,Meal Plan 1,False,Room_Type 4,172,Online,False,0,0,115.2,0,2018-05-22,Canceled,2018-05-22,low
32262,INN32263,1,0,0,1,Meal Plan 1,False,Room_Type 1,39,Offline,False,0,0,65.0,0,2018-12-27,Not_Canceled,2018-12-27,low
32264,INN32265,1,0,0,2,Meal Plan 2,False,Room_Type 1,256,Offline,False,0,0,90.0,0,2018-06-15,Not_Canceled,2018-06-15,low
32265,INN32266,2,0,0,3,Meal Plan 1,False,Room_Type 1,279,Offline,False,0,0,110.0,0,2018-10-12,Canceled,2018-10-12,high
32266,INN32267,1,0,2,0,Meal Plan 1,False,Room_Type 1,11,Online,False,0,0,70.3,1,2018-01-24,Not_Canceled,2018-01-24,low
32268,INN32269,1,0,0,1,Meal Plan 1,False,Room_Type 1,10,Offline,False,0,0,72.1,0,2018-02-19,Not_Canceled,2018-02-19,low
32269,INN32270,2,0,2,0,Not Selected,False,Room_Type 1,155,Online,False,0,0,86.4,0,2018-08-28,Canceled,2018-08-28,low
32270,INN32271,2,0,0,2,Not Selected,False,Room_Type 1,5,Online,False,0,0,122.0,1,2018-06-22,Not_Canceled,2018-06-22,high
32272,INN32273,2,0,2,2,Meal Plan 1,False,Room_Type 1,55,Online,False,0,0,108.9,1,2018-06-26,Canceled,2018-06-26,high
32273,INN32274,2,0,2,5,Meal Plan 2,False,Room_Type 1,84,Offline,False,0,0,106.25,0,2018-05-19,Canceled,2018-05-19,high
32274,INN32275,2,0,0,4,Meal Plan 1,False,Room_Type 1,270,Offline,False,0,0,62.8,0,2018-04-20,Canceled,2018-04-20,low
32275,INN32276,2,0,2,3,Meal Plan 1,True,Room_Type 2,131,Online,False,0,0,92.83,1,2018-06-26,Not_Canceled,2018-06-26,low
32276,INN32277,2,0,1,3,Meal Plan 1,False,Room_Type 1,45,Complementary,False,0,0,0.0,0,2018-11-24,Not_Canceled,2018-11-24,low
32277,INN32278,2,0,2,0,Meal Plan 1,False,Room_Type 1,68,Offline,False,0,0,75.0,0,2018-12-04,Not_Canceled,2018-12-04,low
32279,INN32280,2,0,0,3,Meal Plan 1,False,Room_Type 4,120,Online,False,0,0,132.3,2,2018-10-13,Not_Canceled,2018-10-13,low
32280,INN32281,2,0,1,3,Meal Plan 1,False,Room_Type 1,237,Online,False,0,0,90.95,2,2018-10-17,Canceled,2018-10-17,high
32281,INN32282,1,0,2,2,Meal Plan 1,False,Room_Type 1,16,Offline,False,0,0,43.0,0,2018-01-31,Not_Canceled,2018-01-31,low
32282,INN32283,1,0,2,2,Meal Plan 1,False,Room_Type 1,115,Offline,False,0,0,76.0,0,2018-02-27,Not_Canceled,2018-02-27,high
32283,INN32284,2,0,1,4,Meal Plan 1,False,Room_Type 1,13,Online,False,0,0,126.0,1,2017-10-12,Not_Canceled,2017-10-12,low
32284,INN32285,2,1,0,1,Meal Plan 1,False,Room_Type 1,13,Offline,False,0,0,109.5,1,2018-10-26,Not_Canceled,2018-10-26,low
32285,INN32286,2,1,0,1,Meal Plan 1,False,Room_Type 1,70,Online,False,0,0,134.1,0,2018-07-07,Canceled,2018-07-07,low
32287,INN32288,2,0,1,4,Meal Plan 2,False,Room_Type 1,26,Offline,False,0,0,133.8,0,2018-04-18,Not_Canceled,2018-04-18,low
32288,INN32289,2,2,0,3,Meal Plan 2,False,Room_Type 6,84,Online,False,0,0,231.0,1,2018-12-08,Not_Canceled,2018-12-08,low
32289,INN32290,2,0,1,2,Meal Plan 1,False,Room_Type 4,110,Online,False,0,0,104.4,1,2018-10-28,Not_Canceled,2018-10-28,low
32290,INN32291,2,0,1,1,Meal Plan 1,False,Room_Type 1,3,Corporate,False,0,0,120.0,0,2017-09-19,Canceled,2017-09-19,low
32291,INN32292,2,0,1,3,Meal Plan 1,False,Room_Type 4,83,Online,False,0,0,132.3,0,2018-10-10,Canceled,2018-10-10,low
32292,INN32293,2,0,2,2,Meal Plan 1,False,Room_Type 4,150,Online,False,0,0,123.3,0,2018-07-30,Canceled,2018-07-30,high
32293,INN32294,2,0,0,3,Meal Plan 1,False,Room_Type 1,37,Offline,False,0,0,105.0,0,2018-10-13,Not_Canceled,2018-10-13,low
32294,INN32295,2,0,0,2,Meal Plan 1,False,Room_Type 1,22,Offline,False,0,0,140.0,0,2018-05-20,Not_Canceled,2018-05-20,high
32296,INN32297,2,0,1,4,Meal Plan 1,False,Room_Type 1,3,Corporate,False,0,0,119.0,0,2017-08-17,Canceled,2017-08-17,high
32297,INN32298,2,0,2,5,Meal Plan 1,False,Room_Type 4,19,Online,False,0,0,121.2,2,2018-12-28,Not_Canceled,2018-12-28,low
32298,INN32299,2,0,2,1,Meal Plan 2,False,Room_Type 1,150,Offline,False,0,0,101.0,0,2018-01-02,Not_Canceled,2018-01-02,high
32299,INN32300,2,0,0,1,Meal Plan 1,False,Room_Type 1,105,Offline,False,0,0,75.0,0,2018-04-06,Canceled,2018-04-06,high
32300,INN32301,2,0,2,3,Meal Plan 1,False,Room_Type 1,14,Offline,False,0,0,103.84,0,2017-10-24,Not_Canceled,2017-10-24,low
32301,INN32302,2,2,0,1,Meal Plan 1,False,Room_Type 7,121,Complementary,False,0,0,0.0,4,2018-08-31,Not_Canceled,2018-08-31,high
32302,INN32303,2,0,1,5,Meal Plan 1,False,Room_Type 1,26,Online,False,0,0,99.45,0,2017-11-03,Not_Canceled,2017-11-03,low
32303,INN32304,2,0,0,3,Meal Plan 1,False,Room_Type 1,52,Online,False,0,0,122.4,1,2018-12-29,Not_Canceled,2018-12-29,low
32304,INN32305,1,0,2,3,Not Selected,False,Room_Type 1,5,Online,False,0,0,73.15,0,2017-11-15,Not_Canceled,2017-11-15,low
32305,INN32306,1,0,1,2,Meal Plan 1,False,Room_Type 1,1,Offline,False,0,0,70.0,0,2018-06-17,Not_Canceled,2018-06-17,high
32306,INN32307,3,0,2,3,Meal Plan 1,False,Room_Type 1,148,Online,False,0,0,133.45,2,2018-07-21,Not_Canceled,2018-07-21,high
32307,INN32308,2,0,2,3,Meal Plan 1,False,Room_Type 1,38,Offline,False,0,0,60.0,0,2018-01-10,Not_Canceled,2018-01-10,low
32308,INN32309,2,0,2,0,Meal Plan 1,True,Room_Type 1,47,Online,False,0,0,115.2,1,2017-12-06,Not_Canceled,2017-12-06,low
32309,INN32310,2,0,0,3,Not Selected,False,Room_Type 1,70,Online,False,0,0,85.5,1,2018-04-06,Not_Canceled,2018-04-06,high
32310,INN32311,2,0,1,3,Not Selected,False,Room_Type 1,205,Online,False,0,0,80.75,0,2018-08-04,Canceled,2018-08-04,low
32311,INN32312,2,0,2,2,Meal Plan 2,False,Room_Type 1,169,Offline,False,0,0,106.0,0,2018-04-22,Canceled,2018-04-22,low
32312,INN32313,3,0,0,2,Meal Plan 1,False,Room_Type 4,94,Online,False,0,0,146.7,0,2018-06-30,Canceled,2018-06-30,low
32314,INN32315,2,0,0,2,Meal Plan 1,False,Room_Type 1,95,Online,False,0,0,72.25,1,2017-11-27,Canceled,2017-11-27,low
32316,INN32317,2,0,1,3,Meal Plan 1,False,Room_Type 1,3,Offline,False,0,0,46.54,0,2017-08-31,Not_Canceled,2017-08-31,low
32317,INN32318,2,0,1,3,Meal Plan 1,False,Room_Type 1,0,Online,False,0,0,146.0,1,2017-08-13,Not_Canceled,2017-08-13,high
32318,INN32319,2,0,2,4,Not Selected,False,Room_Type 1,83,Online,False,0,0,120.15,2,2018-11-09,Not_Canceled,2018-11-09,low
32319,INN32320,2,0,2,1,Meal Plan 1,False,Room_Type 1,282,Offline,False,0,0,76.67,0,2017-10-10,Not_Canceled,2017-10-10,high
32320,INN32321,2,2,0,2,Meal Plan 1,False,Room_Type 6,46,Online,False,0,0,156.6,0,2018-11-18,Not_Canceled,2018-11-18,low
32321,INN32322,2,1,3,7,Meal Plan 1,False,Room_Type 6,65,Online,False,0,0,214.83,0,2018-06-10,Canceled,2018-06-10,high
32322,INN32323,1,0,6,15,Meal Plan 1,False,Room_Type 4,17,Online,False,0,0,103.39,1,2018-02-19,Canceled,2018-02-19,low
32324,INN32325,2,0,2,0,Meal Plan 2,False,Room_Type 1,275,Offline,False,0,0,110.0,0,2018-04-17,Canceled,2018-04-17,low
32325,INN32326,2,0,2,1,Meal Plan 1,False,Room_Type 1,88,Online,False,0,0,87.3,0,2018-04-02,Canceled,2018-04-02,high
32326,INN32327,1,0,0,2,Meal Plan 1,False,Room_Type 4,2,Online,False,0,0,126.0,0,2018-03-31,Not_Canceled,2018-03-31,low
32327,INN32328,2,2,0,3,Meal Plan 1,False,Room_Type 6,69,Online,False,0,0,180.3,2,2018-07-19,Not_Canceled,2018-07-19,low
32328,INN32329,2,0,2,1,Meal Plan 1,False,Room_Type 1,80,Online,False,0,0,72.07,1,2018-11-12,Canceled,2018-11-12,low
32329,INN32330,2,0,1,2,Meal Plan 1,False,Room_Type 1,280,Offline,False,0,0,110.0,0,2018-09-19,Canceled,2018-09-19,high
32330,INN32331,2,0,2,1,Meal Plan 1,False,Room_Type 4,132,Online,False,0,0,114.3,1,2018-05-15,Not_Canceled,2018-05-15,low
32331,INN32332,2,0,2,4,Meal Plan 1,False,Room_Type 1,6,Offline,False,0,0,68.0,0,2018-11-27,Not_Canceled,2018-11-27,high
32332,INN32333,2,0,1,2,Meal Plan 1,False,Room_Type 1,30,Online,False,0,0,63.21,1,2018-02-12,Not_Canceled,2018-02-12,low
32333,INN32334,2,0,0,4,Meal Plan 1,False,Room_Type 1,7,Offline,False,0,0,85.0,0,2018-07-26,Not_Canceled,2018-07-26,high
32334,INN32335,1,0,0,1,Meal Plan 1,False,Room_Type 5,3,Corporate,True,0,14,106.0,0,2018-05-13,Not_Canceled,2018-05-13,low
32335,INN32336,1,0,0,1,Meal Plan 1,True,Room_Type 4,2,Corporate,True,0,2,119.0,1,2018-06-15,Not_Canceled,2018-06-15,high
32336,INN32337,2,1,0,1,Not Selected,False,Room_Type 1,16,Online,False,0,0,70.41,0,2018-11-23,Not_Canceled,2018-11-23,high
32337,INN32338,3,0,2,1,Meal Plan 2,False,Room_Type 1,106,Offline,False,0,0,141.9,0,2018-08-20,Not_Canceled,2018-08-20,high
32339,INN32340,2,0,1,3,Meal Plan 1,False,Room_Type 1,18,Online,False,0,0,101.25,1,2017-08-31,Canceled,2017-08-31,low
32340,INN32341,2,0,0,4,Not Selected,False,Room_Type 1,93,Online,False,0,0,128.78,0,2018-06-14,Canceled,2018-06-14,low
32341,INN32342,2,0,0,1,Not Selected,False,Room_Type 1,35,Online,False,0,0,89.1,0,2018-06-21,Canceled,2018-06-21,high
32343,INN32344,2,0,0,3,Not Selected,False,Room_Type 1,44,Online,False,0,0,99.0,0,2018-08-30,Canceled,2018-08-30,low
32344,INN32345,2,0,0,2,Meal Plan 1,False,Room_Type 1,9,Online,False,0,0,72.8,0,2018-01-27,Not_Canceled,2018-01-27,low
32345,INN32346,2,0,0,4,Meal Plan 1,False,Room_Type 1,49,Offline,False,0,0,71.0,0,2017-12-30,Not_Canceled,2017-12-30,low
32346,INN32347,2,0,0,2,Meal Plan 1,False,Room_Type 1,59,Offline,False,0,0,85.0,0,2017-10-29,Not_Canceled,2017-10-29,high
32347,INN32348,2,2,0,1,Meal Plan 1,False,Room_Type 6,1,Online,False,0,0,208.0,0,2018-12-29,Not_Canceled,2018-12-29,high
32349,INN32350,2,0,1,1,Meal Plan 1,False,Room_Type 1,75,Online,False,0,0,76.5,1,2017-07-06,Canceled,2017-07-06,low
32350,INN32351,1,0,0,3,Meal Plan 1,False,Room_Type 4,0,Online,False,0,0,178.33,1,2018-08-18,Not_Canceled,2018-08-18,high
32351,INN32352,2,0,1,0,Meal Plan 1,False,Room_Type 4,8,Online,False,0,0,114.0,2,2018-12-12,Not_Canceled,2018-12-12,high
32352,INN32353,2,0,0,2,Meal Plan 1,False,Room_Type 1,28,Offline,False,0,0,70.0,2,2018-03-18,Not_Canceled,2018-03-18,low
32353,INN32354,2,0,0,4,Meal Plan 1,False,Room_Type 1,159,Offline,False,0,0,70.5,0,2017-12-29,Not_Canceled,2017-12-29,high
32354,INN32355,2,0,2,4,Meal Plan 1,False,Room_Type 1,6,Offline,False,0,0,70.0,0,2017-08-05,Not_Canceled,2017-08-05,high
32355,INN32356,2,0,2,0,Meal Plan 1,False,Room_Type 1,61,Offline,False,0,0,91.0,0,2017-10-04,Not_Canceled,2017-10-04,high
32358,INN32359,2,0,2,5,Meal Plan 1,False,Room_Type 1,90,Online,False,0,0,90.95,0,2018-04-15,Canceled,2018-04-15,high
32359,INN32360,2,0,2,2,Meal Plan 1,False,Room_Type 1,25,Offline,False,0,0,72.76,0,2017-10-11,Not_Canceled,2017-10-11,low
32360,INN32361,1,0,0,2,Not Selected,False,Room_Type 1,22,Online,False,0,0,139.0,2,2018-09-15,Not_Canceled,2018-09-15,low
32361,INN32362,2,0,0,4,Meal Plan 1,False,Room_Type 1,67,Online,False,0,0,88.4,2,2018-11-23,Canceled,2018-11-23,low
32362,INN32363,2,0,1,1,Not Selected,False,Room_Type 1,1,Online,False,0,0,95.0,1,2017-12-28,Not_Canceled,2017-12-28,high
32363,INN32364,1,0,0,1,Meal Plan 1,False,Room_Type 1,4,Complementary,False,0,0,0.0,0,2017-10-13,Not_Canceled,2017-10-13,low
32364,INN32365,2,0,2,1,Meal Plan 1,False,Room_Type 1,275,Online,False,0,0,106.2,0,2018-10-01,Canceled,2018-10-01,high
32365,INN32366,2,0,1,3,Meal Plan 1,False,Room_Type 1,166,Online,False,0,0,89.25,2,2017-10-12,Not_Canceled,2017-10-12,low
32366,INN32367,2,0,2,2,Meal Plan 1,False,Room_Type 4,82,Offline,False,0,0,99.96,0,2018-10-09,Not_Canceled,2018-10-09,high
32367,INN32368,2,0,2,1,Meal Plan 1,False,Room_Type 4,21,Online,False,0,0,156.0,0,2018-05-21,Canceled,2018-05-21,high
32369,INN32370,1,0,1,2,Meal Plan 1,False,Room_Type 1,91,Online,False,0,0,102.06,0,2018-10-17,Canceled,2018-10-17,low
32370,INN32371,1,0,0,1,Meal Plan 1,False,Room_Type 1,22,Corporate,False,0,0,62.0,0,2017-11-17,Not_Canceled,2017-11-17,high
32371,INN32372,2,0,0,1,Not Selected,False,Room_Type 1,84,Online,False,0,0,79.2,0,2018-12-22,Canceled,2018-12-22,low
32372,INN32373,2,0,1,2,Meal Plan 1,False,Room_Type 1,5,Offline,False,0,0,90.0,0,2017-10-19,Not_Canceled,2017-10-19,low
32373,INN32374,1,0,0,3,Meal Plan 1,True,Room_Type 1,6,Corporate,True,0,4,69.0,1,2018-05-31,Not_Canceled,2018-05-31,high
32375,INN32376,2,0,1,2,Not Selected,False,Room_Type 1,17,Online,False,0,0,77.0,1,2018-01-29,Not_Canceled,2018-01-29,low
32376,INN32377,1,0,2,3,Meal Plan 1,False,Room_Type 1,40,Online,False,0,0,110.7,0,2018-06-26,Not_Canceled,2018-06-26,high
32377,INN32378,2,0,0,1,Meal Plan 1,False,Room_Type 1,12,Offline,True,0,4,75.0,1,2018-11-26,Not_Canceled,2018-11-26,high
32378,INN32379,2,1,0,1,Not Selected,False,Room_Type 1,1,Online,False,0,0,119.0,2,2018-08-24,Not_Canceled,2018-08-24,high
32379,INN32380,2,0,1,0,Meal Plan 1,False,Room_Type 2,6,Online,False,0,0,77.25,0,2017-12-20,Not_Canceled,2017-12-20,high
32381,INN32382,2,0,0,4,Meal Plan 1,False,Room_Type 1,19,Online,False,0,0,126.0,1,2017-10-13,Not_Canceled,2017-10-13,low
32382,INN32383,2,0,1,1,Not Selected,False,Room_Type 1,80,Online,False,0,0,53.97,1,2018-03-05,Not_Canceled,2018-03-05,low
32383,INN32384,2,0,1,3,Meal Plan 2,False,Room_Type 1,62,Offline,False,0,0,104.0,0,2017-07-20,Not_Canceled,2017-07-20,low
32384,INN32385,2,0,0,3,Not Selected,False,Room_Type 1,8,Online,False,0,0,116.67,1,2018-11-03,Not_Canceled,2018-11-03,low
32385,INN32386,1,0,2,4,Meal Plan 1,False,Room_Type 1,245,Offline,False,0,0,110.0,0,2018-07-06,Canceled,2018-07-06,low
32386,INN32387,2,0,0,3,Meal Plan 1,False,Room_Type 1,2,Offline,False,0,0,82.0,0,2018-02-10,Not_Canceled,2018-02-10,low
32387,INN32388,3,0,1,0,Meal Plan 1,False,Room_Type 4,0,Online,False,0,0,138.0,0,2018-12-11,Not_Canceled,2018-12-11,high
32388,INN32389,2,0,1,2,Meal Plan 1,False,Room_Type 1,10,Online,False,0,0,136.67,1,2018-08-26,Not_Canceled,2018-08-26,low
32389,INN32390,1,1,2,0,Meal Plan 1,False,Room_Type 1,0,Online,False,0,0,9.0,0,2017-10-11,Not_Canceled,2017-10-11,low
32390,INN32391,2,0,0,1,Meal Plan 1,False,Room_Type 1,44,Online,False,0,0,87.31,1,2018-06-22,Not_Canceled,2018-06-22,high
32391,INN32392,2,0,2,5,Meal Plan 1,False,Room_Type 1,198,Online,False,0,0,90.95,1,2018-07-01,Not_Canceled,2018-07-01,low
32392,INN32393,2,0,0,1,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,160.0,2,2018-07-23,Not_Canceled,2018-07-23,high
32394,INN32395,2,0,2,7,Meal Plan 1,False,Room_Type 1,60,Online,False,0,0,89.25,3,2017-10-06,Not_Canceled,2017-10-06,high
32395,INN32396,2,0,0,3,Meal Plan 2,False,Room_Type 1,104,Online,False,0,0,125.1,1,2018-10-25,Not_Canceled,2018-10-25,low
32396,INN32397,2,0,0,2,Meal Plan 2,False,Room_Type 1,181,Online,False,0,0,124.2,0,2018-12-14,Not_Canceled,2018-12-14,high
32397,INN32398,1,0,0,2,Meal Plan 1,False,Room_Type 4,16,Corporate,False,0,0,76.0,0,2018-03-08,Not_Canceled,2018-03-08,low
32398,INN32399,2,2,1,1,Meal Plan 1,False,Room_Type 6,15,Online,False,0,0,220.0,0,2018-10-29,Canceled,2018-10-29,low
32399,INN32400,2,0,1,0,Meal Plan 1,False,Room_Type 1,22,Online,False,0,0,91.0,1,2018-03-20,Not_Canceled,2018-03-20,low
32400,INN32401,2,1,1,1,Meal Plan 2,False,Room_Type 1,145,Online,False,0,0,177.75,0,2018-10-22,Canceled,2018-10-22,low
32401,INN32402,3,0,0,3,Meal Plan 1,False,Room_Type 4,160,Online,False,0,0,137.7,0,2018-07-14,Canceled,2018-07-14,high
32402,INN32403,2,0,1,1,Meal Plan 1,False,Room_Type 1,96,Online,False,0,0,67.5,1,2018-02-13,Not_Canceled,2018-02-13,low
32403,INN32404,3,0,0,1,Meal Plan 1,False,Room_Type 4,5,Online,False,0,0,165.0,0,2018-07-01,Not_Canceled,2018-07-01,high
32404,INN32405,2,0,1,2,Meal Plan 1,False,Room_Type 1,121,Offline,False,0,0,90.0,0,2018-06-24,Canceled,2018-06-24,low
32405,INN32406,1,0,2,4,Meal Plan 1,False,Room_Type 1,245,Offline,False,0,0,110.0,0,2018-07-06,Canceled,2018-07-06,low
32406,INN32407,2,0,1,2,Meal Plan 1,False,Room_Type 1,86,Offline,False,0,0,65.0,1,2018-05-20,Not_Canceled,2018-05-20,high
32407,INN32408,2,0,1,4,Meal Plan 1,False,Room_Type 1,174,Online,False,0,0,90.95,0,2018-07-11,Canceled,2018-07-11,low
32408,INN32409,1,0,1,2,Meal Plan 1,False,Room_Type 1,118,Offline,False,0,0,110.0,0,2018-06-06,Not_Canceled,2018-06-06,low
32409,INN32410,2,0,2,6,Not Selected,False,Room_Type 1,10,Online,False,0,0,79.75,0,2018-01-30,Not_Canceled,2018-01-30,low
32410,INN32411,2,0,0,1,Meal Plan 1,False,Room_Type 1,16,Online,False,0,0,101.0,1,2018-06-23,Not_Canceled,2018-06-23,high
32411,INN32412,3,0,0,2,Meal Plan 1,False,Room_Type 1,239,Online,False,0,0,128.7,0,2018-10-28,Canceled,2018-10-28,high
32413,INN32414,2,0,0,3,Meal Plan 1,False,Room_Type 4,42,Offline,False,0,0,60.0,0,2017-11-04,Not_Canceled,2017-11-04,high
32414,INN32415,2,0,0,3,Meal Plan 1,False,Room_Type 1,44,Offline,False,0,0,75.0,0,2018-02-17,Not_Canceled,2018-02-17,low
32415,INN32416,2,0,1,1,Meal Plan 1,False,Room_Type 4,44,Offline,False,0,0,96.3,0,2018-06-18,Not_Canceled,2018-06-18,high
32416,INN32417,2,0,1,3,Not Selected,False,Room_Type 1,63,Online,False,0,0,74.8,1,2018-11-17,Canceled,2018-11-17,low
32417,INN32418,2,0,1,3,Meal Plan 1,False,Room_Type 1,11,Online,False,0,0,97.4,0,2018-12-05,Not_Canceled,2018-12-05,high
32418,INN32419,2,0,1,3,Meal Plan 1,False,Room_Type 1,110,Online,False,0,0,101.58,2,2018-05-02,Not_Canceled,2018-05-02,high
32419,INN32420,3,0,1,2,Meal Plan 1,True,Room_Type 4,25,Online,False,0,0,142.45,2,2018-06-13,Not_Canceled,2018-06-13,high
32420,INN32421,1,0,0,2,Meal Plan 1,False,Room_Type 1,17,Corporate,False,0,0,70.0,1,2018-03-17,Not_Canceled,2018-03-17,low
32421,INN32422,3,0,2,1,Meal Plan 1,False,Room_Type 4,128,Online,False,0,0,123.3,1,2018-10-29,Canceled,2018-10-29,low
32422,INN32423,1,0,0,3,Meal Plan 1,False,Room_Type 1,18,Online,False,0,0,72.9,0,2018-01-26,Not_Canceled,2018-01-26,low
32423,INN32424,2,0,2,2,Meal Plan 1,False,Room_Type 1,11,Online,False,0,0,151.0,1,2018-07-02,Canceled,2018-07-02,high
32424,INN32425,2,0,0,4,Meal Plan 1,False,Room_Type 1,36,Online,False,0,0,126.9,1,2018-05-11,Not_Canceled,2018-05-11,high
32425,INN32426,2,1,0,1,Meal Plan 1,False,Room_Type 1,32,Online,False,0,0,115.2,2,2018-03-22,Not_Canceled,2018-03-22,low
32426,INN32427,1,0,1,0,Meal Plan 1,False,Room_Type 1,30,Online,False,0,0,104.4,0,2018-08-28,Canceled,2018-08-28,low
32427,INN32428,2,0,0,2,Meal Plan 1,False,Room_Type 1,10,Online,False,0,0,118.0,0,2018-03-18,Canceled,2018-03-18,low
32428,INN32429,2,0,2,2,Meal Plan 1,False,Room_Type 1,35,Online,False,0,0,65.06,1,2018-03-06,Not_Canceled,2018-03-06,low
32429,INN32430,3,0,1,1,Meal Plan 1,False,Room_Type 4,32,Online,False,0,0,159.3,1,2018-03-26,Canceled,2018-03-26,low
32430,INN32431,2,0,1,3,Meal Plan 1,False,Room_Type 4,40,Online,False,0,0,108.23,0,2018-03-21,Not_Canceled,2018-03-21,low
32431,INN32432,2,0,0,3,Meal Plan 1,False,Room_Type 1,243,Online,False,0,0,65.29,0,2017-09-01,Canceled,2017-09-01,low
32432,INN32433,2,0,1,2,Not Selected,False,Room_Type 1,31,Online,False,0,0,88.0,1,2018-12-02,Not_Canceled,2018-12-02,low
32433,INN32434,3,0,0,5,Meal Plan 2,False,Room_Type 4,34,Online,False,0,0,165.6,1,2018-03-15,Not_Canceled,2018-03-15,low
32434,INN32435,2,0,0,4,Meal Plan 1,True,Room_Type 1,135,Online,False,0,0,123.0,1,2018-10-05,Not_Canceled,2018-10-05,low
32435,INN32436,2,0,0,4,Not Selected,False,Room_Type 1,6,Online,False,0,0,129.0,0,2018-05-10,Canceled,2018-05-10,low
32436,INN32437,2,0,2,3,Meal Plan 1,False,Room_Type 4,124,Offline,False,0,0,96.56,0,2018-08-07,Not_Canceled,2018-08-07,high
32437,INN32438,1,0,1,1,Meal Plan 1,False,Room_Type 1,3,Corporate,True,0,21,67.0,1,2018-06-20,Not_Canceled,2018-06-20,high
32438,INN32439,2,0,0,1,Meal Plan 1,False,Room_Type 1,6,Offline,False,0,0,110.0,0,2018-06-08,Not_Canceled,2018-06-08,high
32439,INN32440,2,0,0,1,Meal Plan 1,False,Room_Type 1,40,Offline,False,0,0,85.5,0,2018-10-19,Not_Canceled,2018-10-19,low
32440,INN32441,2,0,0,2,Meal Plan 2,False,Room_Type 1,1,Offline,False,0,0,101.5,0,2017-08-14,Not_Canceled,2017-08-14,high
32441,INN32442,2,0,0,1,Not Selected,False,Room_Type 1,1,Online,False,0,0,79.0,0,2018-02-13,Not_Canceled,2018-02-13,low
32443,INN32444,3,0,0,2,Meal Plan 1,False,Room_Type 4,29,Online,False,0,0,201.25,3,2018-10-05,Not_Canceled,2018-10-05,low
32444,INN32445,2,0,1,1,Not Selected,False,Room_Type 1,0,Online,False,0,0,168.0,2,2018-09-19,Not_Canceled,2018-09-19,low
32445,INN32446,2,0,2,3,Meal Plan 1,False,Room_Type 1,56,Online,False,0,0,119.7,2,2018-07-03,Not_Canceled,2018-07-03,high
32446,INN32447,2,0,0,2,Meal Plan 2,True,Room_Type 1,12,Online,False,0,0,187.5,1,2018-08-19,Not_Canceled,2018-08-19,high
32447,INN32448,3,0,1,4,Meal Plan 1,False,Room_Type 4,55,Online,False,0,0,150.45,2,2018-05-11,Not_Canceled,2018-05-11,high
32448,INN32449,1,0,0,1,Meal Plan 1,False,Room_Type 1,53,Offline,False,0,0,120.0,0,2018-10-14,Not_Canceled,2018-10-14,high
32449,INN32450,2,0,2,1,Meal Plan 2,False,Room_Type 1,220,Offline,False,0,0,156.0,1,2018-09-17,Canceled,2018-09-17,low
