index,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,lead_time,average_price,special_requests,date_of_reservation,booking_status,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,market_segment_type_Other,room_type_Other,room_type_Room_Type 1,room_type_Room_Type 4,season_high,season_low,type_of_meal_Meal Plan 1,type_of_meal_Meal Plan 2,type_of_meal_Not Selected 
35627,2,0,0,4,16,83.5,0,2018-03-08,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35628,1,0,2,1,116,61.0,0,2018-02-28,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35629,2,0,0,2,1,128.0,1,2018-05-31,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35631,2,0,1,3,115,58.0,0,2018-03-28,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35632,2,0,1,1,4,96.0,0,2017-12-21,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35636,3,0,1,1,141,137.7,1,2018-07-16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35637,2,0,0,2,265,115.0,1,2018-06-24,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35639,2,0,0,1,0,89.0,1,2017-08-08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35640,3,0,2,4,152,136.68,0,2017-09-16,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35641,2,0,2,1,124,94.5,0,2017-08-08,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35642,2,0,0,4,8,77.6,0,2017-12-16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35643,2,0,0,2,256,115.0,1,2018-06-15,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35644,2,0,1,3,1,89.0,0,2017-08-10,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35645,2,0,0,1,9,131.0,2,2018-05-31,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35646,2,1,1,2,4,128.0,1,2018-03-21,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35647,2,0,0,2,102,109.0,0,2017-10-16,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35650,2,0,1,4,57,119.85,1,2018-05-11,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35651,1,0,0,3,172,106.0,0,2018-08-16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35652,3,0,1,1,8,161.0,0,2018-04-11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35653,1,0,1,0,9,90.0,1,2018-03-07,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35655,1,0,1,2,118,110.0,0,2018-06-06,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35658,1,0,0,3,0,65.0,1,2018-05-17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35660,2,0,1,2,64,126.9,1,2018-04-29,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35661,2,0,0,1,55,104.0,0,2018-04-06,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35663,3,0,1,1,57,145.8,0,2018-06-04,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35664,2,0,0,3,52,67.5,0,2018-02-25,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35665,2,0,2,2,47,117.45,1,2018-09-04,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35666,1,0,1,0,2,89.0,1,2018-05-09,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35667,2,0,0,3,50,140.4,1,2018-05-17,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35669,2,0,1,0,93,126.9,0,2018-05-02,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35672,3,0,0,1,33,117.3,1,2018-03-05,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35673,1,1,2,2,68,79.56,0,2018-04-24,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35674,1,0,0,1,6,85.0,1,2018-01-12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35677,2,0,0,1,9,156.0,0,2018-05-05,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35678,1,0,1,2,20,119.0,0,2018-09-19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35679,2,0,0,1,104,105.3,1,2018-07-19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35680,2,0,0,3,20,91.0,0,2018-02-03,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35681,1,0,0,1,30,94.2,0,2018-08-31,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35682,2,0,2,5,148,119.69,0,2018-08-16,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35684,2,0,0,3,48,105.3,1,2018-03-09,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35685,2,0,2,2,96,88.83,1,2018-04-08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35686,3,0,1,2,49,150.3,0,2018-06-03,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35687,1,0,1,1,10,120.0,1,2017-10-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35688,2,0,1,3,28,66.0,0,2018-02-08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35689,1,0,1,2,150,71.0,0,2018-01-18,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35691,0,2,2,1,75,78.0,0,2018-03-19,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35693,2,0,0,2,245,75.0,0,2018-06-17,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35694,2,1,2,2,21,160.0,2,2018-08-21,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35697,2,2,2,1,217,177.3,1,2018-08-07,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35698,2,0,0,2,35,84.24,0,2018-06-01,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35699,1,0,0,2,80,108.0,0,2017-10-09,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
35701,2,0,0,3,50,60.0,0,2017-11-17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35702,2,0,2,5,120,88.38,2,2017-08-20,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35703,1,0,0,2,192,95.0,0,2018-06-24,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35704,2,0,1,0,12,131.0,0,2018-04-25,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35706,2,0,0,2,102,101.5,0,2017-10-16,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35707,2,0,0,3,32,111.3,2,2018-04-14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35708,1,0,1,0,54,65.0,0,2017-10-05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35709,2,0,2,3,131,105.74,1,2018-06-17,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35710,2,0,2,3,88,75.0,0,2018-05-08,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35711,2,0,1,1,247,115.0,1,2018-06-06,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35715,2,0,2,2,68,51.09,0,2018-02-06,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35716,1,0,1,2,0,65.0,1,2018-02-15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35717,2,0,0,4,79,52.85,2,2017-11-18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35718,2,0,0,1,3,75.0,0,2017-12-19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35720,2,0,0,2,74,109.0,0,2017-09-18,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35721,2,0,0,2,68,65.0,0,2017-09-29,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35722,2,0,0,3,15,99.0,1,2018-04-20,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35724,2,2,2,4,26,171.0,0,2018-02-10,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35731,1,0,2,2,9,94.86,1,2018-09-04,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35733,2,0,0,1,0,45.0,2,2018-03-15,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35735,2,0,0,4,112,111.78,1,2018-05-04,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35736,2,0,0,2,18,100.0,0,2018-06-21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35737,2,0,3,7,259,65.49,0,2018-08-22,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35738,2,0,1,1,26,133.5,2,2017-09-12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35739,2,0,2,4,1,106.0,1,2018-02-05,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35740,2,0,1,2,110,105.3,1,2018-07-25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35741,2,0,1,2,84,85.5,1,2017-08-03,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35742,2,0,0,2,245,75.0,0,2018-06-17,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35743,1,0,0,2,36,71.0,0,2018-01-19,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35744,2,0,0,1,85,107.1,0,2018-08-18,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35745,2,0,1,0,21,91.0,0,2018-03-07,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35746,2,0,0,3,57,62.29,1,2018-02-03,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35747,2,0,0,2,97,81.25,2,2018-07-08,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35748,2,0,1,2,224,86.63,1,2018-08-01,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35749,2,0,1,5,45,94.5,2,2017-10-19,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35750,2,0,2,5,80,142.07,1,2018-07-10,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35751,2,0,2,2,19,69.0,1,2017-12-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35753,2,0,1,2,128,120.0,0,2018-06-20,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35754,2,0,0,3,12,65.0,0,2017-08-05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35756,2,0,2,6,106,94.5,0,2018-07-12,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35757,2,0,2,1,38,85.0,0,2018-03-12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35758,3,0,2,2,71,168.3,2,2018-09-10,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35759,1,0,0,2,30,85.5,2,2017-09-16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35762,2,0,2,5,175,100.66,1,2018-08-16,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35763,2,0,1,1,88,112.2,0,2017-10-05,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35764,1,0,0,1,2,89.0,0,2018-04-08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35766,3,0,1,0,24,159.0,2,2018-05-29,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35767,2,0,0,3,174,85.5,1,2018-06-29,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35768,2,0,2,3,18,138.0,0,2018-05-07,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35769,2,0,0,1,17,139.0,1,2018-07-23,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35770,2,0,0,2,102,101.5,0,2017-10-16,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35771,3,0,2,1,99,137.7,0,2018-05-01,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35773,2,0,1,0,3,136.0,1,2017-10-11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35775,2,0,1,4,104,104.55,0,2018-04-27,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35776,2,0,0,2,35,67.5,0,2018-02-12,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35777,2,0,0,3,44,60.0,1,2017-11-11,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35778,3,0,4,10,73,145.93,0,2018-07-02,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35779,2,0,0,2,47,125.1,1,2018-09-09,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35782,1,0,1,0,5,65.0,0,2017-09-28,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35783,2,0,0,1,105,75.0,0,2018-04-06,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35784,2,0,4,8,5,106.83,0,2018-02-12,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35785,2,0,0,1,1,159.0,0,2018-08-20,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35786,2,0,2,2,36,103.5,1,2017-10-18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35787,1,0,0,1,18,135.0,0,2018-05-13,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35788,2,0,2,1,183,105.3,1,2018-07-16,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35789,2,0,2,2,12,136.0,0,2018-06-12,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35791,2,0,2,1,39,126.9,0,2018-05-07,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35792,1,0,1,0,4,59.0,0,2018-01-25,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35794,2,0,2,1,17,106.77,1,2017-10-17,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35795,2,0,0,2,24,55.0,0,2017-12-04,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35796,2,0,1,3,163,99.45,1,2018-07-07,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35797,0,2,0,2,120,97.55,0,2018-06-30,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35798,1,0,1,0,0,65.0,0,2018-03-28,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35799,2,0,2,1,221,65.0,0,2017-10-10,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35800,2,0,1,4,58,85.85,1,2018-03-28,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35802,1,0,2,0,24,101.0,1,2017-11-08,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35803,2,0,0,3,92,96.3,1,2018-04-14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35805,3,0,0,2,7,139.0,2,2018-02-26,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35807,1,0,0,1,99,81.0,0,2018-02-19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35808,1,0,2,5,38,126.77,1,2018-06-17,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
35809,2,0,2,6,22,155.77,1,2018-09-08,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35810,2,0,1,2,20,77.0,1,2018-02-01,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35812,2,0,0,4,94,131.4,0,2018-08-24,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35813,2,0,1,2,34,134.1,1,2018-08-15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35814,2,0,0,3,5,75.0,0,2017-12-08,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35815,2,0,0,2,142,85.5,0,2018-06-28,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35816,1,0,1,1,32,85.0,0,2018-07-18,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35818,2,0,2,0,61,91.0,0,2017-10-04,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35819,2,1,0,3,133,121.5,2,2018-07-12,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35822,2,0,0,2,1,67.76,1,2018-04-22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35823,2,0,2,5,33,143.94,0,2018-09-01,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35824,2,0,2,2,23,50.0,0,2017-12-04,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35825,2,0,1,2,19,130.0,0,2018-05-02,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35826,2,0,1,3,71,149.4,2,2018-09-19,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35827,2,0,2,3,87,58.9,0,2017-07-26,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35830,2,0,2,2,111,85.86,0,2018-04-24,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35831,2,0,1,1,33,64.0,0,2018-01-25,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35832,1,0,0,3,5,126.0,1,2018-04-20,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35833,2,0,0,2,265,115.0,1,2018-06-24,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35834,2,0,2,3,47,85.5,0,2018-04-16,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35835,2,0,1,1,33,62.0,0,2018-01-25,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35837,1,0,0,1,7,117.9,0,2018-05-24,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35839,2,0,1,2,109,100.5,0,2018-08-05,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35840,2,0,1,2,10,58.0,0,2017-12-11,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35841,3,0,1,3,92,150.3,0,2018-08-22,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35842,2,1,0,1,217,76.5,2,2017-08-07,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35843,2,0,1,1,0,106.0,0,2018-02-13,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35844,2,0,0,3,13,124.0,2,2017-09-22,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35845,2,1,0,3,109,176.25,1,2018-08-04,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35846,2,0,2,2,6,43.5,1,2017-12-25,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35847,2,2,2,2,33,181.8,1,2018-09-02,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35849,2,0,1,4,88,105.0,0,2018-05-09,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35852,2,0,1,4,135,79.72,1,2018-05-09,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35854,1,0,0,1,8,89.25,1,2018-05-25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35855,2,0,0,2,122,85.0,0,2018-04-15,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35856,2,0,1,2,78,100.0,0,2018-03-25,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35858,2,1,0,2,119,131.08,0,2018-07-21,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35860,2,0,0,2,1,106.0,2,2017-08-20,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35861,2,0,0,2,102,101.5,0,2017-10-16,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35862,2,0,2,1,195,75.0,0,2018-04-10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35863,2,0,2,1,5,115.67,1,2018-05-15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35864,2,0,0,4,270,62.8,0,2018-04-20,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35867,2,0,0,2,39,71.1,1,2018-03-11,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35868,2,0,0,2,74,101.5,0,2017-09-18,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35869,1,0,0,1,2,86.0,0,2018-02-17,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35870,2,0,0,3,170,91.44,0,2018-09-06,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35871,2,0,2,3,21,105.0,0,2017-09-03,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35872,2,0,0,2,101,95.88,0,2018-06-17,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35873,2,0,2,2,115,87.0,0,2018-02-27,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35874,1,0,2,2,23,125.0,0,2018-04-10,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
